,word,counts
1754,partying,16
1755,dozens,14
1756,floral,138
1757,bikini,274
1758,goofing,7
1759,straw,201
1760,kicks,167
1761,cowboy,564
1762,teenagers,167
1763,brake,5
1764,slides,158
1765,slide,462
1766,wading,86
1767,toys,218
1768,floating,147
1769,falling,186
1770,sliding,233
1771,tubes,21
1772,come,72
1773,wetsuit,174
1774,droplets,8
1775,fly,95
1776,throws,205
1777,countryside,33
1778,cram,2
1779,heading,42
1780,passing,238
1781,pedestrian,56
1782,rickety,7
1783,overflowing,10
1784,pick,94
1785,cooks,77
1786,hamburgers,22
1787,customers,140
1788,chefs,58
1789,burgers,18
1790,sticking,123
1791,tongue,171
1792,sticks,211
1793,silly,61
1794,make,329
1795,sparks,40
1796,workman,20
1797,welding,104
1798,chain,127
1799,link,53
1800,decides,11
1801,piggyback,30
1802,apartment,85
1803,complex,28
1804,gives,165
1805,shaped,96
1806,riverbank,33
1807,volleyball,509
1808,tries,275
1809,shot,283
1810,opposing,238
1811,professional,162
1812,missing,67
1813,still,80
1814,railroad,165
1815,snowsuits,4
1816,coveralls,27
1817,tracks,221
1818,fire,545
1819,barrel,85
1820,horses,401
1821,contained,5
1822,lead,96
1823,assembling,20
1824,repairing,104
1825,tram,15
1826,rails,32
1827,laborers,5
1828,gentlemen,109
1829,caps,108
1830,engine,78
1831,rusted,7
1832,vw,8
1833,beetle,9
1834,classic,36
1835,rustic,20
1836,volkswagen,10
1837,beat,28
1838,sort,304
1839,project,179
1840,own,62
1841,cleaner,36
1842,frame,114
1843,sands,10
1844,shelf,41
1845,apron,380
1846,bagged,7
1847,breads,4
1848,microwave,2
1849,chalkboard,62
1850,menu,46
1851,anouther,1
1852,skinny,65
1853,smaller,102
1854,bulldog,10
1855,sheepdog,10
1856,boxer,56
1857,sizes,13
1858,dock,343
1859,streetcar,3
1860,electrical,44
1861,mask,329
1862,visibility,2
1863,red-brown,2
1864,fingernails,13
1865,carefully,67
1866,mascara,18
1867,reddish,32
1868,applies,33
1869,eyelashes,5
1870,eyelash,1
1871,tiled,62
1872,closeup,136
1873,paws,33
1874,rests,115
1875,lying,395
1876,artificial,21
1877,harness,142
1878,indoor,172
1879,everyone,35
1880,gas,105
1881,mileage,1
1882,here,172
1883,scooters,54
1884,!,98
1885,motor,67
1886,orderly,1
1887,fashion,35
1888,japanese,117
1889,motorcycles,161
1890,asia,51
1891,regional,3
1892,helicopter,58
1893,land,85
1894,airfield,5
1895,scaffold,50
1896,positions,13
1897,either,136
1898,scarves,42
1899,fourteen,6
1900,assembled,20
1901,hall,96
1902,mingling,14
1903,costumes,350
1904,party,404
1905,ring,216
1906,inflated,31
1907,jumphouse,1
1908,polaris,4
1909,played,65
1910,stir,10
1911,fries,8
1912,bottles,126
1913,frying,34
1914,salmon,18
1915,pop,28
1916,approached,8
1917,flamboyant,5
1918,feathered,22
1919,headress,1
1920,sequined,9
1921,feather,36
1922,crosscountry,53
1923,skiers,68
1924,woodland,22
1925,wooded,247
1926,skiiers,9
1927,spectacles,6
1928,diligently,14
1929,tool,138
1930,whittles,2
1931,sharpening,9
1932,knife,93
1933,energetic,3
1934,journal,4
1935,stoop,48
1936,fills,15
1937,paperwork,39
1938,notebook,57
1939,utility,31
1940,fix,82
1941,pedestrians,187
1942,dressy,6
1943,corsage,4
1944,clasps,8
1945,lap,271
1946,lavender,21
1947,formal,129
1948,short-haired,48
1949,boardwalk,104
1950,sea,162
1951,pier,212
1952,cricket,97
1953,west,8
1954,youth,91
1955,laughs,118
1956,antique,34
1957,automobile,27
1958,canister,7
1959,hood,118
1960,old-fashioned,25
1961,draft,6
1962,n,18
1963,daft,1
1964,pony,33
1965,golden,187
1966,pull,107
1967,sleigh,17
1968,driven,38
1969,carriage,111
1970,pulling,419
1971,sled,205
1972,steered,3
1973,forrest,15
1974,preserve,4
1975,peach,28
1976,happy,222
1977,flat,60
1978,sheer,25
1979,steep,129
1980,rappels,5
1981,incline,30
1982,spelunkers,2
1983,cavern,3
1984,bathed,14
1985,shaft,13
1986,cave,34
1987,backpackers,14
1988,drawing,182
1989,chalk,69
1990,portrait,54
1991,barn-like,1
1992,elaborate,48
1993,illustration,4
1994,pretending,52
1995,midsentence,1
1996,illinois,5
1997,aiming,35
1998,odd,54
1999,playfully,58
2000,kicked,47
2001,shoe,133
2002,heads,188
2003,expressions,18
2004,african-american,82
2005,classroom,253
2006,complected,7
2007,raising,118
2008,excitement,32
2009,sewing,148
2010,meticulously,3
2011,sowing,9
2012,fist,34
2013,raised,155
2014,moped,64
2015,extended,42
2016,t-shirts,124
2017,motorcycle,795
2018,peppers,12
2019,pepper,10
2020,farm,87
2021,bell,18
2022,buying,108
2023,weaving,70
2024,loom,65
2025,afternoon,39
2026,rocking,34
2027,blowing,260
2028,container,127
2029,jean-clad,1
2030,blown,13
2031,sprayed,39
2032,fountains,30
2033,fountain,545
2034,tunnel,167
2035,obedience,3
2036,course,246
2037,obstacle,172
2038,corgi,7
2039,barbecuing,27
2040,print,121
2041,swimsuit,142
2042,handrail,55
2043,soaked,19
2044,jet,74
2045,shower,57
2046,gets,283
2047,swims,149
2048,underwater,128
2049,redheaded,113
2050,pillows,36
2051,cushion,19
2052,stuffing,5
2053,sofa,98
2054,sucks,10
2055,ripped,19
2056,aims,18
2057,fireplace,33
2058,light-up,2
2059,pointed,39
2060,polka,98
2061,dotted,21
2062,barefoot,202
2063,jagged,11
2064,gestures,70
2065,includes,32
2066,discussion,83
2067,drinks,351
2068,rider,433
2069,flies,167
2070,pine,56
2071,rural,87
2072,snowmobiler,3
2073,contraption,53
2074,allowed,4
2075,lifter,2
2076,actually,3
2077,removing,25
2078,rooftops,2
2079,stack,80
2080,similar,74
2081,folding,99
2082,helping,241
2083,beyond,21
2084,speaks,170
2085,accent,2
2086,dusk,76
2087,bubble-blowing,1
2088,wand,21
2089,bubble,133
2090,solution,9
2091,petals,16
2092,blows,102
2093,atvs,5
2094,wheelers,4
2095,wheel,232
2096,drive,74
2097,harvested,6
2098,cornfield,7
2099,airborne,113
2100,four-wheeler,15
2101,gin,1
2102,hit,363
2103,hammer,132
2104,blow,76
2105,closes,23
2106,square,213
2107,:,22
2108,lifts,63
2109,fingers,129
2110,spatula,21
2111,if,96
2112,done,67
2113,opposite,136
2114,flip,189
2115,messy,66
2116,cast,45
2117,iron,66
2118,perfect,11
2119,crepe,3
2120,collecting,31
2121,garbage,143
2122,picking,166
2123,trashcan,72
2124,s,26
2125,od,4
2126,hugging,210
2127,cow,155
2128,visible,118
2129,sisters,21
2130,visiting,42
2131,docking,7
2132,guiding,25
2133,inward,2
2134,awaiting,35
2135,arrival,9
2136,stevedores,1
2137,cardigan,22
2138,bald,288
2139,talks,337
2140,microphones,95
2141,fans,161
2142,elephant,88
2143,shack,27
2144,house-like,1
2145,structures,18
2146,called,86
2147,howdah,1
2148,village,88
2149,camouflage,171
2150,auto,13
2151,repair,64
2152,mexican,53
2153,heads-up,1
2154,headlamp,8
2155,read-haired,1
2156,amid,44
2157,display,343
2158,sells,109
2159,incense,10
2160,tending,39
2161,countries,9
2162,scouts,49
2163,nations,5
2164,types,45
2165,world,80
2166,crib,27
2167,tipped,7
2168,yelling,43
2169,halfway,14
2170,tucked,14
2171,shop,611
2172,scoop,18
2173,scoops,13
2174,scooping,14
2175,freezer,7
2176,customer,77
2177,cafe,244
2178,stools,18
2179,quick,13
2180,bite,62
2181,wrong,13
2182,direction,154
2183,surrounding,129
2184,braids,29
2185,colors,160
2186,paints,142
2187,clouds,78
2188,aerodynamic,5
2189,cows,45
2190,graze,4
2191,cyclist,202
2192,biker,343
2193,pedaling,15
2194,denim,166
2195,amounts,7
2196,thumb,33
2197,button-up,21
2198,elements,3
2199,visualize,1
2200,microscope,201
2201,laboratory,49
2202,affection,6
2203,escalator,125
2204,embracing,60
2205,kissing,265
2206,probably,24
2207,rugby,164
2208,lifted,51
2209,teammates,65
2210,competitor,22
2211,similarly,27
2212,tackle,93
2213,reaches,142
2214,victory,42
2215,will,50
2216,interfere,2
2217,opponents,29
2218,attempt,91
2219,defending,15
2220,wheelbarrows,6
2221,barrels,23
2222,constructing,22
2223,adorned,29
2224,headbands,11
2225,americans,27
2226,feathers,36
2227,surprised,42
2228,taken,175
2229,fall,147
2230,spaulding,1
2231,sling,19
2232,shelves,31
2233,tea,71
2234,refrigerated,4
2235,case,87
2236,waits,224
2237,served,32
2238,printed,58
2239,lottery,11
2240,tickets,22
2241,vendors,76
2242,wares,63
2243,fetch,36
2244,pounces,8
2245,fashioned,37
2246,cine,1
2247,rosy,2
2248,cheeks,29
2249,lips,48
2250,steadies,7
2251,aim,14
2252,cello,71
2253,violin,251
2254,scantily,17
2255,handsome,10
2256,homemade-looking,1
2257,step,109
2258,brazilian,8
2259,author,8
2260,coelho,1
2261,scarf,465
2262,thin,76
2263,reclines,19
2264,beaded,18
2265,necklace,113
2266,sound,36
2267,odd-shaped,1
2268,funky,9
2269,teams,338
2270,named,34
2271,david,6
2272,protect,22
2273,scoring,16
2274,defenceman,1
2275,prevent,13
2276,inserts,1
2277,rod,62
2278,glowing,16
2279,technician,22
2280,figuring,2
2281,best,31
2282,safe,16
2283,maker,16
2284,firing,19
2285,gigantic,8
2286,oven,62
2287,&,93
2288,butcher,34
2289,curb,165
2290,border,16
2291,collie,31
2292,agile,3
2293,court,358
2294,teaching,83
2295,courts,2
2296,jugglers,2
2297,flaming,34
2298,torches,16
2299,performer,204
2300,craft,73
2301,performers,134
2302,interested,21
2303,tricks,195
2304,following,73
2305,brother,47
2306,shoes,621
2307,smooth,26
2308,stacking,15
2309,gap,17
2310,funny,137
2311,cone,136
2312,cookie,34
2313,mugs,9
2314,hangs,137
2315,eastern,103
2316,humans,9
2317,poster,115
2318,speedo,19
2319,underneath,191
2320,midst,58
2321,motorbike,122
2322,motorcyclist,107
2323,ridding,15
2324,streets,273
2325,motor-scooter,2
2326,alcohol,36
2327,card,76
2328,beverages,48
2329,layers,10
2330,diet,9
2331,coke,26
2332,warm,109
2333,pabst,7
2334,ribbon,92
2335,backdrop,89
2336,rappeling,1
2337,attached,210
2338,snakeskin,1
2339,frog,14
2340,sprays,31
2341,barrior,1
2342,cafeteria,33
2343,consumers,5
2344,diner,31
2345,rough,81
2346,hewn,1
2347,round,147
2348,underground,53
2349,passage,10
2350,drain,13
2351,bird,327
2352,sunflower,6
2353,seeds,25
2354,clinging,13
2355,finger,143
2356,lines,97
2357,progress,33
2358,chasers,4
2359,sidelines,50
2360,receive,17
2361,overlooks,41
2362,cityscape,30
2363,gu,1
2364,conquest,1
2365,trailer,80
2366,solar,9
2367,cell,7
2368,camera-like,1
2369,device,183
2370,camper,15
2371,vehicles,95
2372,close,239
2373,rv,11
2374,wades,25
2375,guided,9
2376,muslim,40
2377,directions,88
2378,sari,23
2379,playful,14
2380,elevated,27
2381,bank,101
2382,jogger,21
2383,passes,161
2384,branch,107
2385,tight,74
2386,fitting,11
2387,athlete,117
2388,torwards,1
2389,handlebars,28
2390,maybe,30
2391,how,196
2392,teach,7
2393,bucket,327
2394,pointing,343
2395,maintenance,40
2396,does,464
2397,handstand,102
2398,sheets,39
2399,upside,215
2400,cones,123
2401,worked,15
2402,repairs,45
2403,caulking,2
2404,router,1
2405,grinding,78
2406,operate,29
2407,steams,1
2408,completing,36
2409,snowboard,140
2410,surfboard,288
2411,laboring,2
2412,chain-link,3
2413,palm,126
2414,golf,220
2415,golfer,38
2416,club,138
2417,tiger,55
2418,putts,4
2419,putt,15
2420,yellow-belt,1
2421,trophy,32
2422,joyfully,11
2423,floaters,3
2424,worn,28
2425,dirt-bikes,2
2426,off-road,17
2427,motorbikes,32
2428,follow,45
2429,hamburger,18
2430,closing,21
2431,drawer,11
2432,cuts,85
2433,knee-high,11
2434,nude,17
2435,naked,108
2436,helps,113
2437,wave,604
2438,garment,37
2439,crescent,4
2440,star,91
2441,france,20
2442,jewelery,10
2443,pleasant,10
2444,adobe,12
2445,propped,34
2446,topless,50
2447,slippers,4
2448,navy,157
2449,reclining,22
2450,newlywed,24
2451,church-like,1
2452,church,223
2453,football,1240
2454,seacoast,1
2455,number,521
2456,coast,29
2457,sweatpants,27
2458,physical,12
2459,activity,43
2460,pretty,89
2461,attach,7
2462,pieces,123
2463,carpentry,10
2464,carnival,172
2465,jungle,82
2466,labeled,36
2467,exhibit,62
2468,festival,185
2469,pink-haired,4
2470,daughters,10
2471,moment,67
2472,briefcase,51
2473,mirrored,15
2474,somewhere,47
2475,businessman,55
2476,shit,18
2477,somewhat,26
2478,theaters,1
2479,shaved,78
2480,collared,82
2481,chicken,86
2482,poverty,13
2483,fabrics,11
2484,woven,29
2485,rugs,21
2486,rain,323
2487,rug,79
2488,forward,104
2489,hauling,23
2490,mouths,60
2491,retrieve,15
2492,tug,12
2493,chew,20
2494,bottled,18
2495,tilted,18
2496,spiked,15
2497,waterway,43
2498,peaceful,24
2499,knit,83
2500,stocking,24
2501,vegetation,34
2502,neck-deep,2
2503,splash,74
2504,attractive,52
2505,drop,24
2506,coins,4
2507,entertainment,18
2508,pretend,21
2509,statutes,1
2510,interact,31
2511,lav,1
2512,swimmers,89
2513,kelp,5
2514,seaweed,19
2515,pinstripe,6
2516,furry,80
2517,attempts,191
2518,itself,26
2519,snows,5
2520,self,17
2521,placed,67
2522,cardboard,94
2523,drill,72
2524,drilled,4
2525,securely,3
2526,workbench,16
2527,jigsaw,1
2528,roller,176
2529,derby,85
2530,action,99
2531,rollerskate,9
2532,rollerskaters,13
2533,bouncing,56
2534,beds,11
2535,bedroom,43
2536,chainsaw,59
2537,presses,17
2538,saw,97
2539,hoodie,195
2540,shadowy,10
2541,figure,105
2542,chopper,3
2543,handwritten,6
2544,welcome,20
2545,posted,9
2546,doorway,222
2547,entering,48
2548,bricklayer,1
2549,mortaring,1
2550,snowboarder,361
2551,slope,151
2552,boarders,2
2553,snowboarders,20
2554,slopes,21
2555,brightly,214
2556,strolling,29
2557,brightly-lit,3
2558,opened,30
2559,bringing,21
2560,shoppers,64
2561,horseshoe,7
2562,hoof,2
2563,blacksmith,16
2564,shoeing,2
2565,stores,41
2566,cheerleaders,168
2567,kept,12
2568,our,26
2569,spirits,2
2570,cheering,106
2571,cheerleading,33
2572,industrial,57
2573,shut,7
2574,delivery,24
2575,exiting,35
2576,strip,54
2577,stepping,48
2578,dreadlocks,84
2579,kilt,70
2580,dreds,1
2581,cheek,73
2582,kisses,69
2583,bar,553
2584,signals,11
2585,roll,56
2586,gesture,54
2587,stool,140
2588,single,93
2589,cuddling,10
2590,ahead,110
2591,grownups,5
2592,gravel,102
2593,greenery,33
2594,suspension,11
2595,pulled,185
2596,passengers,95
2597,pink-hooded,1
2598,stretch,34
2599,hugs,70
2600,pig,36
2601,bicyclist,187
2602,refection,1
2603,sundress,33
2604,reflection,65
2605,spandex,21
2606,groceries,68
2607,checkout,26
2608,checking,167
2609,canyon,37
2610,travelers,22
2611,grand,37
2612,long-lensed,1
2613,freight,5
2614,box,349
2615,photographing,37
2616,lens,36
2617,plant,124
2618,headset,28
2619,walkman,3
2620,jogs,51
2621,roots,9
2622,liner,7
2623,dividing,4
2624,supplies,62
2625,garage,98
2626,plaque,6
2627,mud-filled,1
2628,desperately,10
2629,compute,1
2630,hides,22
2631,computers,112
2632,hide,10
2633,corduroy,1
2634,give,54
2635,hiding,50
2636,brushes,54
2637,jesus,24
2638,christ,6
2639,dusts,3
2640,bronze,21
2641,statues,47
2642,job,98
2643,brush,97
2644,statute,12
2645,figures,53
2646,ages,66
2647,dwarfed,2
2648,upright,26
2649,clutch,5
2650,rags,9
2651,tells,7
2652,landmark,12
2653,able,8
2654,would,12
2655,use,124
2656,wire,106
2657,scrape,2
2658,4,154
2659,ladders,27
2660,boulder,37
2661,paintbrushes,1
2662,paintbrush,23
2663,grins,23
2664,logo,62
2665,chopped,10
2666,woodworking,17
2667,stunts,37
2668,ollie,15
2669,bridges,7
2670,indigenous,12
2671,may,33
2672,bicyclists,132
2673,town,236
2674,york,138
2675,bib,47
2676,cries,34
2677,grotesque,3
2678,expressing,7
2679,emotion,11
2680,shetland,2
2681,escorts,1
2682,horse-drawn,15
2683,toned,8
2684,fabric,139
2685,flip-flop,9
2686,fluffy,81
2687,swing-set,4
2688,sway,2
2689,practices,66
2690,bats,14
2691,tee,66
2692,batting,15
2693,cage,69
2694,lift,119
2695,shish,7
2696,kabab,1
2697,paisley,10
2698,7,35
2699,kabobs,12
2700,kabob,6
2701,vanishes,1
2702,bungee,30
2703,cord,16
2704,tethered,8
2705,pink-and-black,1
2706,socks,119
2707,juggles,35
2708,knives,19
2709,whose,45
2710,pump,15
2711,entertainer,13
2712,consists,9
2713,hairnet,19
2714,unicycle,84
2715,amusement,123
2716,juggler,20
2717,doctors,41
2718,hospital,120
2719,masks,68
2720,ongoing,3
2721,medical,98
2722,professionals,18
2723,hawaiian,47
2724,style,120
2725,pail,20
2726,spins,30
2727,hike,57
2728,hillside,82
2729,pitchfork,7
2730,gardening,33
2731,landscaping,10
2732,preparation,27
2733,upcoming,10
2734,season,13
2735,groundskeeper,1
2736,collected,10
2737,rake,21
2738,concentrating,22
2739,suspenders,57
2740,wax,6
2741,figurine,5
2742,engineers,5
2743,mannequin,45
2744,conductor,46
2745,operator,10
2746,stopped,90
2747,places,52
2748,carrots,8
2749,casserole,5
2750,marching,179
2751,trumpet,119
2752,trumped,1
2753,materials,29
2754,learning,60
2755,animals,129
2756,zoo,22
2757,employees,45
2758,discussing,77
2759,man-made,5
2760,launch,21
2761,dinosaurs,2
2762,calmly,9
2763,friend,187
2764,upset,31
2765,tray,101
2766,samples,19
2767,waitress,36
2768,offers,20
2769,complimentary,1
2770,patrons,24
2771,starbucks,19
2772,barista,7
2773,offering,27
2774,sledge,6
2775,plain,46
2776,baskets,107
2777,loaves,6
2778,stacked,35
2779,bricked,5
2780,pilot,45
2781,leaving,90
2782,houses,68
2783,homestead,1
2784,adjacent,16
2785,plugs,7
2786,swimmer,120
2787,clips,6
2788,moves,137
2789,clip,2
2790,submerged,22
2791,horizontally,12
2792,laptop,245
2793,possibly,106
2794,pages,10
2795,laptops,69
2796,engaged,75
2797,involving,45
2798,pit,90
2799,christmas,256
2800,tee-shirt,26
2801,festive,43
2802,written,72
2803,bottom,163
2804,doll,75
2805,princess,26
2806,dolls,34
2807,trampoline,203
2808,flips,63
2809,somersault,13
2810,trampolines,2
2811,exercise,82
2812,washes,46
2813,medium-sized,7
2814,secures,2
2815,soaping,1
2816,bath,78
2817,bin,54
2818,until,2
2819,leap,72
2820,fleece,25
2821,had,76
2822,tote,19
2823,digs,43
2824,wheelchairs,22
2825,searching,25
2826,parents,86
2827,controlling,7
2828,operates,45
2829,arbor,1
2830,atrium,5
2831,hallway,119
2832,within,60
2833,buy,81
2834,furniture,78
2835,objects,99
2836,primitive,9
2837,congested,6
2838,contaminated,1
2839,shantytown,1
2840,disaster,7
2841,culinary,7
2842,dishes,90
2843,pot,157
2844,pots,48
2845,cooked,23
2846,legs,306
2847,sprawled,10
2848,tip,20
2849,rickshaw,37
2850,passenger,63
2851,stirring,39
2852,flowered,114
2853,stirs,27
2854,cook,101
2855,carried,23
2856,ito,1
2857,flute,69
2858,presenting,38
2859,birthday,89
2860,celebrating,115
2861,farmers,53
2862,yams,2
2863,goods,144
2864,root,7
2865,mountaineer,9
2866,wrestling,153
2867,wrestle,76
2868,repairman,7
2869,planting,49
2870,tug-of-war,66
2871,grandmother,23
2872,athletes,81
2873,tops,115
2874,routine,113
2875,five-person,1
2876,acrobatics,13
2877,troop,10
2878,crow,5
2879,yong,10
2880,univ.,1
2881,rubbish,3
2882,’,2
2883,re,6
2884,trash,162
2885,blurry,52
2886,wires,57
2887,life-size,3
2888,elmo,36
2889,brushing,104
2890,combing,9
2891,prowess,2
2892,girlfriend,19
2893,general,5
2894,seating,24
2895,impress,4
2896,withe,2
2897,dimly,74
2898,kitten,20
2899,slices,15
2900,fixes,31
2901,chopping,48
2902,protruding,2
2903,piercing,9
2904,grin,18
2905,dramatic,10
2906,grimacing,10
2907,grimaces,11
2908,geyser,8
2909,computer,466
2910,gambling,14
2911,games,76
2912,rolled,57
2913,protective,157
2914,weld,7
2915,blowtorch,17
2916,sander,2
2917,rust,6
2918,build,43
