,word,counts
1754,tee,66
1755,how,196
1756,called,86
1757,bump,7
1758,ordinary,5
1759,lobster,12
1760,fruit,360
1761,creations,4
1762,stretching,91
1763,yellow-,1
1764,vested,3
1765,folding,99
1766,tattoo,208
1767,dirty,215
1768,chess,66
1769,curls,10
1770,eyeglasses,43
1771,fingernail,5
1772,receding,3
1773,chessboard,9
1774,linked,5
1775,poodles,20
1776,skinned,6
1777,saw,97
1778,europe,22
1779,cop,35
1780,x,8
1781,sliding,233
1782,tarp,44
1783,reaching,201
1784,bleachers,75
1785,dozen,23
1786,casually,65
1787,cleans,77
1788,tour,62
1789,raising,118
1790,rows,75
1791,seats,78
1792,waling,14
1793,parents,86
1794,podium,129
1795,lectures,4
1796,tables,282
1797,shoulder,356
1798,beverage,113
1799,opens,67
1800,burning,52
1801,israei,1
1802,song,94
1803,saxophone,139
1804,smoking,409
1805,meeting,116
1806,gaze,28
1807,slinky,7
1808,curled,15
1809,iron,66
1810,laboratory,49
1811,peeks,22
1812,lifted,51
1813,machinery,126
1814,wedding,323
1815,stood,14
1816,versus,7
1817,drummers,11
1818,march,61
1819,fan,76
1820,jazz,28
1821,band,1183
1822,festival,184
1823,hurrying,9
1824,pulley,18
1825,dragged,5
1826,leashes,29
1827,flung,9
1828,wide,163
1829,beat-up,2
1830,english,26
1831,made,229
1832,fixed,11
1833,chase,72
1834,socks,119
1835,library,96
1836,happily,119
1837,alligator,17
1838,peach,28
1839,had,76
1840,bamboo,55
1841,multicolor,16
1842,trunks,252
1843,spider-man,9
1844,devil,10
1845,tracks,221
1846,books,191
1847,bottom,163
1848,shelving,3
1849,unit,17
1850,competitive,41
1851,pauses,41
1852,upon,81
1853,bowl,286
1854,try,119
1855,see,176
1856,-,92
1857,winding,23
1858,reception,44
1859,nice,163
1860,weather,99
1861,ears,134
1862,repairs,45
1863,sharpening,9
1864,tool,138
1865,mill,25
1866,heart,87
1867,ny,18
1868,mural,165
1869,kickboxing,29
1870,birds,139
1871,casual,79
1872,button,113
1873,stare,66
1874,throughwindow,1
1875,searching,25
1876,plotting,1
1877,drafting,4
1878,swimsuit,142
1879,goggles,344
1880,riser,1
1881,create,23
1882,windbreaker,22
1883,multi-piece,1
1884,fish,418
1885,statue,409
1886,cheerleader,38
1887,engage,29
1888,american,593
1889,tourists,127
1890,home,338
1891,visit,16
1892,cheerleaders,168
1893,pass,236
1894,rolled,57
1895,t-shirts,124
1896,stadium,229
1897,lantern,21
1898,leans,307
1899,town,236
1900,bride,284
1901,groom,161
1902,guitarist,139
1903,long-sleeve,98
1904,groupe,2
1905,france,20
1906,airplanes,9
1907,ruins,32
1908,.fo,1
1909,metropolitan,14
1910,fall,147
1911,rodeos,1
1912,collide,20
1913,fast,119
1914,paced,3
1915,hood,118
1916,backs,112
1917,club,138
1918,reflective,109
1919,garmet,1
1920,athletic,124
1921,bras,7
1922,cane,178
1923,railing,329
1924,go-cart,24
1925,champagne,42
1926,xylophone,26
1927,synchronized,31
1928,slumped,10
1929,overhang,12
1930,railroad,165
1931,swims,147
1932,travelers,22
1933,hills,59
1934,camels,58
1935,courtyard,106
1936,san,15
1937,francisco,10
1938,department,51
1939,were,51
1940,monitor,41
1941,cheeks,29
1942,spinning,102
1943,tube,132
1944,pond,199
1945,pilot,45
1946,assist,14
1947,squatting,110
1948,campus,28
1949,tuning,14
1950,skeleton,15
1951,lack,8
1952,bags,500
1953,hollywood,12
1954,laundry,154
1955,cleaned,14
1956,reads,360
1957,marker,38
1958,cardboard,94
1959,scuba,116
1960,diver,53
1961,underwater,127
1962,coral,14
1963,reef,5
1964,mascot,32
1965,cricket,96
1966,misses,9
1967,musician,192
1968,sings,265
1969,cutoff,18
1970,bend,49
1971,unicyclist,2
1972,flower,301
1973,christmas,256
1974,lampshade,6
1975,canvass,2
1976,tools,118
1977,keyboards,13
1978,backpacks,123
1979,refworkss,1
1980,cos,1
1981,protective,157
1982,customer,77
1983,spoon,73
1984,billiards,18
1985,aims,18
1986,cue,11
1987,competition,291
1988,wreath,3
1989,liberty,22
1990,nearly,30
1991,reached,5
1992,tackle,93
1993,assistance,14
1994,teammate,80
1995,thirty,3
1996,members,221
1997,airline,13
1998,slightly,80
1999,overweight,67
2000,posters,50
2001,barred,11
2002,approaching,64
2003,waterskies,4
2004,marching,179
2005,instruments,510
2006,entertaining,51
2007,tanned,22
2008,cotton,49
2009,fair,181
2010,fancy,82
2011,pogo,3
2012,dances,176
2013,balding,104
2014,plain,46
2015,studio,96
2016,progress,33
2017,turning,77
2018,somersault,13
2019,somber,2
2020,expressions,18
2021,facing,344
2022,necklaces,35
2023,palm,126
2024,hurries,3
2025,collared,82
2026,speech,109
2027,hugs,70
2028,checkered,144
2029,knitting,55
2030,crop,12
2031,flowered,114
2032,come,72
2033,nesting,2
2034,dolls,34
2035,scoops,13
2036,shovel,216
2037,multiracial,2
2038,warm,109
2039,climate,5
2040,flags,330
2041,brownish-red,1
2042,dives,57
2043,touches,65
2044,coloring,72
2045,pencils,6
2046,parent,29
2047,greyhounds,38
2048,leather-clad,1
2049,friends,398
2050,shadows,62
2051,pastries,21
2052,juggling,139
2053,dangerous,20
2054,shelf,41
2055,skate,194
2056,phones,28
2057,bass,100
2058,electric,276
2059,darker,15
2060,lighter,10
2061,gather,319
2062,grain,18
2063,oppose,3
2064,trombone,16
2065,bridesmaids,35
2066,jumpinjg,1
2067,picker,27
2068,pike,3
2069,hearts,15
2070,lips,48
2071,loaded,51
2072,vegetation,34
2073,umbrellas,207
2074,london,67
2075,2012,50
2076,olympic,63
2077,frozen,59
2078,treat,37
2079,trunk,73
2080,mask,329
2081,dusty,58
2082,broom,107
2083,rainy,76
2084,kneels,113
2085,speaking,314
2086,robes,129
2087,paddle,105
2088,garbage,143
2089,hauls,5
2090,strapped,51
2091,windowing,1
2092,washing,197
2093,fed,16
2094,nicely,28
2095,handful,13
2096,square,213
2097,teens,57
2098,blackboard,14
2099,lazily,2
2100,hallway,119
2101,planting,49
2102,shoveling,133
2103,designs,47
2104,midair,472
2105,blocking,43
2106,lipstick,32
2107,hold,360
2108,instructs,6
2109,vegetable,84
2110,diapers,7
2111,pathway,65
2112,bowed,10
2113,wears,279
2114,kneeling,285
2115,candle,47
2116,snowboarder,356
2117,poor,56
2118,daily,22
2119,lives,11
2120,pottery,81
2121,maker,16
2122,shaping,9
2123,workshop,51
2124,crouched,67
2125,asia,51
2126,handbag,42
2127,rough,80
2128,groups,85
2129,seven,169
2130,money,125
2131,boxer,56
2132,punches,17
2133,tank-top,23
2134,snuggling,8
2135,nap,103
2136,arts,336
2137,snowboarding,114
2138,late,34
2139,afternoon,39
2140,golf,220
2141,tongs,22
2142,officer,239
2143,items,297
2144,waist,82
2145,ordering,31
2146,kicking,306
2147,before,319
2148,bushes,95
2149,draped,41
2150,shoulders,219
2151,homemade,51
2152,hot,252
2153,tableau,1
2154,vibrant,26
2155,including,179
2156,lettuce,10
2157,types,45
2158,cactus,7
2159,radishes,1
2160,herbs,12
2161,letting,13
2162,themselves,136
2163,pantyhose,8
2164,threw,28
2165,streamers,20
2166,tree-shaded,1
2167,delivering,19
2168,follow,45
2169,motion,53
2170,bed,446
2171,brave,10
2172,skying,5
2173,steep,129
2174,slope,151
2175,clouds,78
2176,steers,12
2177,oranges,46
2178,positioned,21
2179,drummer,130
2180,barking,27
2181,howling,4
2182,formal,129
2183,attire,305
2184,marble,42
2185,leotards,18
2186,tutus,19
2187,spraying,70
2188,telephone,84
2189,balloon,280
2190,knitted,19
2191,rink,106
2192,colorfully,51
2193,underground,53
2194,railway,27
2195,chin,49
2196,exiting,35
2197,escalator,125
2198,entered,2
2199,feeds,29
2200,swan,31
2201,gondola,16
2202,operators,2
2203,italy,11
2204,soldering,13
2205,parade,408
2206,sunbathing,29
2207,displays,64
2208,vegetables,269
2209,television,71
2210,skirts,116
2211,neatly,12
2212,military,283
2213,weapons,14
2214,jets,18
2215,quarterbacks,3
2216,practicing,341
2217,dropping,26
2218,lighting,66
2219,candles,79
2220,roller-blader,1
2221,grinds,43
2222,indoor,172
2223,stopped,90
2224,intersection,122
2225,scooter,250
2226,hitting,161
2227,good,128
2228,dotted,21
2229,last,34
2230,drag,46
2231,dancers,209
2232,matching,189
2233,mohawk,110
2234,piercing,9
2235,orphans,5
2236,act,77
2237,t-ball,13
2238,link,49
2239,containers,49
2240,texting,34
2241,serving,130
2242,buffet,39
2243,smelling,20
2244,sport,145
2245,loading,79
2246,dock,343
2247,dumpsters,3
2248,elmo,36
2249,forehead,66
2250,teenagers,167
2251,biking,131
2252,finish,72
2253,forward,104
2254,inflatable,149
2255,applying,80
2256,perimeter,3
2257,eastern,103
2258,herd,18
2259,drop,24
2260,planks,14
2261,puddle,147
2262,closes,23
2263,british,47
2264,trashcan,72
2265,cage,69
2266,when,42
2267,got,41
2268,photographed,86
2269,was,117
2270,frisbees,9
2271,kissing,265
2272,barbecuing,27
2273,am,20
2274,intently,97
2275,taxi,91
2276,porch,127
2277,floatation,9
2278,roller,176
2279,derby,85
2280,canada,12
2281,restroom,10
2282,sniffing,39
2283,feeling,7
2284,dominoes,23
2285,exercising,34
2286,imagination,3
2287,martial,365
2288,artists,54
2289,operating,107
2290,headlight,6
2291,cave,34
2292,jack-o-lanterns,5
2293,heavyset,29
2294,sprinkling,6
2295,seasoning,9
2296,leaf,50
2297,display,343
2298,sink,89
2299,handstand,102
2300,lean,59
2301,clothesline,30
2302,attacking,10
2303,badminton,35
2304,violin,251
2305,half,135
2306,pipe,143
2307,oklahoma,19
2308,spread,89
2309,apart,36
2310,mowing,30
2311,lawn,411
2312,right-hand,4
2313,drive,73
2314,type,215
2315,artwork,87
2316,fishes,52
2317,djing,5
2318,smirnoff,1
2319,throws,204
2320,extending,17
2321,sword,97
2322,turns,65
2323,ferris,9
2324,sash,22
2325,stack,80
2326,cereal,15
2327,everybody,8
2328,went,10
2329,latinos,1
2330,harp,31
2331,repairing,104
2332,belong,1
2333,clean,127
2334,kiss,139
2335,handheld,27
2336,romantic,14
2337,au,3
2338,bon,1
2339,pain,20
2340,control,79
2341,busiest,1
2342,sites,16
2343,blouse,170
2344,wares,63
2345,multiple,162
2346,partying,16
2347,auditorium,45
2348,mac,9
2349,semicircle,4
2350,speedo,19
2351,examines,72
2352,jungle,81
2353,woods,462
2354,period,27
2355,costumes,350
2356,curious,20
2357,waits,224
2358,assemble,9
2359,sailboat,54
2360,sail,39
2361,halter,25
2362,sprayed,39
2363,sisters,21
2364,contemplating,20
2365,turn,216
2366,smoke,141
2367,bowling,344
2368,lane,125
2369,chewing,64
2370,faucet,9
2371,sold,27
2372,whilst,173
2373,keffiyahs,1
2374,desert,203
2375,years,31
2376,earphones,40
2377,50,11
2378,plywood,12
2379,framed,46
2380,squats,46
2381,sheer,25
2382,stones,64
2383,turban,58
2384,maroon,117
2385,date,6
2386,wading,86
2387,riverbank,33
2388,feather,36
2389,headdress,49
2390,speaker,47
2391,tripod,60
2392,wineglass,19
2393,bridal,27
2394,pouring,166
2395,cups,89
2396,hugging,209
2397,giant,204
2398,we,67
2399,pick-ax,1
2400,ten-pin,1
2401,surgical,38
2402,age,44
2403,approximately,11
2404,10,26
2405,lunging,8
2406,pristine,6
2407,driver,136
2408,bit,19
2409,cook,101
2410,carves,13
2411,plated,3
2412,skinny,65
2413,bat,199
2414,odeon,6
2415,rollerblader,28
2416,elevated,27
2417,security,92
2418,guard,133
2419,museum,123
2420,buoy,8
2421,fresh,100
2422,unfinished,29
2423,bow,82
2424,arcade,59
2425,volunteers,14
2426,handing,92
2427,used,39
2428,evening,104
2429,duo,5
2430,upholstered,3
2431,still,80
2432,vaughn,2
2433,appearing,20
2434,missed,10
2435,puck,117
2436,visor,33
2437,member,119
2438,carting,5
2439,uses,252
2440,silk,21
2441,hardwood,38
2442,inline,25
2443,skates,95
2444,wrapped,170
2445,neck,192
2446,stopping,32
2447,lanterns,31
2448,leotard,58
2449,beam,119
2450,gymnastics,73
2451,hovel,1
2452,backhoe,19
2453,ladders,27
2454,pulling,419
2455,papers,147
2456,turned,95
2457,cards,97
2458,seem,66
2459,appreciate,3
2460,awesome,8
2461,interact,31
2462,bovine,2
2463,tunics,4
2464,waving,242
2465,feeding,93
2466,infants,10
2467,cut,173
2468,kilts,20
2469,mending,5
2470,sedan,10
2471,billboards,12
2472,pet,45
2473,university,43
2474,hampshire,1
2475,smores,2
2476,tinfoil,1
2477,hershey,1
2478,graham,3
2479,crackers,4
2480,marshmallows,7
2481,flannel,45
2482,tried,9
2483,describe,4
2484,motorized,53
2485,wires,57
2486,shoots,37
2487,gun,193
2488,resort,21
2489,transporting,19
2490,consisting,48
2491,destination,23
2492,towel,127
2493,massaging,3
2494,armed,24
2495,flip,189
2496,snowshoes,62
2497,embankment,12
2498,signs,282
2499,wash,49
2500,fundraiser,3
2501,oral,1
2502,jack,29
2503,russell,4
2504,terrier,35
2505,masks,68
2506,procession,15
2507,treadmill,31
2508,gives,164
2509,handicapped,16
2510,passengers,95
2511,airplane,167
2512,mainly,15
2513,sleepy,13
2514,sweeping,192
2515,orhtophonie,2
2516,films,25
2517,rally,67
2518,3-wheeler,1
2519,wheels,94
2520,belly-surfing,1
2521,autumn,60
2522,presents,63
2523,skillet,17
2524,exercise,82
2525,onlooking,13
2526,street-corner,3
2527,dc,2
2528,submerged,22
2529,kayak,161
2530,feathered,22
2531,shaved,78
2532,advertisement,113
2533,overpass,31
2534,chunk,13
2535,destroyed,3
2536,peace,117
2537,rear,55
2538,incense,10
2539,prosthetic,5
2540,button-up,21
2541,automobile,27
2542,releasing,13
2543,more,80
2544,bicyclists,132
2545,modest-sized,1
2546,attentive,13
2547,guitarists,21
2548,keyboardist,9
2549,percussionist,3
2550,clears,14
2551,grocery,204
2552,joyously,3
2553,drills,8
2554,practice,124
2555,downed,7
2556,barber,102
2557,trim,36
2558,firefighters,111
2559,monitoring,7
2560,swim,309
2561,billowing,9
2562,sewing,148
2563,lively,14
2564,way,276
2565,seesaw,23
2566,belly-down,1
2567,euro,9
2568,fat,43
2569,noodles,21
2570,extends,20
2571,clutching,27
2572,wallet,17
2573,kelp,5
2574,aquarium,39
2575,cyclist,202
2576,contestants,7
2577,pads,59
2578,dj,57
2579,host,6
2580,mic,36
2581,rallies,2
2582,corridors,1
2583,maze,7
2584,finger,143
2585,layers,10
2586,knits,12
2587,item,99
2588,cooler,27
2589,picnic,185
2590,backpacker,17
2591,pheasant,3
2592,hunting,13
2593,pioneer,4
2594,count,1
2595,rollerskates,59
2596,stumbles,2
2597,appears,501
2598,tired,50
2599,saxophonists,3
2600,chiseling,19
2601,climbers,38
2602,ridge,19
2603,choir,103
2604,moto,2
2605,gp,1
2606,racers,66
2607,foliage,42
2608,splashes,93
2609,doorway,222
2610,stunts,37
2611,blow-up,9
2612,ahead,110
2613,fighter,17
2614,jet,74
2615,plane,137
2616,landed,16
2617,notre,6
2618,dame,7
2619,cathedral,23
2620,greyhound,85
2621,bib,46
2622,muzzle,38
2623,derelict,2
2624,camcorder,10
2625,forklift,14
2626,trips,7
2627,checkout,26
2628,arrow,29
2629,touch,51
2630,countertop,11
2631,suits,353
2632,limbs,18
2633,watering,33
2634,take-down,2
2635,maneuver,27
2636,reddish,32
2637,bust-style,1
2638,umpire,67
2639,humorously,2
2640,plaza,114
2641,lots,174
2642,folder,19
2643,medieval,36
2644,axe,52
2645,watched,91
2646,leaps,295
2647,slip,16
2648,ages,66
2649,fastening,5
2650,bead,9
2651,torn,29
2652,match,305
2653,loose,20
2654,boardroom,1
2655,slices,15
2656,mid,65
2657,screens,26
2658,mug,43
2659,mice,1
2660,camel,64
2661,nature,66
2662,examine,62
2663,monster,24
2664,crushed,4
2665,mountaintop,35
2666,climber,158
2667,sling,19
2668,washes,46
2669,sticker,12
2670,uniquely-shaped,2
2671,clay,76
2672,jar,25
2673,raises,96
2674,attractive,52
2675,flip-flops,88
2676,barricades,12
2677,collect,12
2678,star,91
2679,wars,10
2680,icon,3
2681,discussing,77
2682,computers,112
2683,sleeveless,100
2684,stops,92
2685,roll,56
2686,pins,68
2687,kinds,23
2688,mechanics,6
2689,crouching,81
2690,case,87
2691,foreground,302
2692,lasso,42
2693,saying,64
2694,angel,54
2695,motorist,4
2696,35,3
2697,solid,12
2698,tambourine,17
2699,caught,126
2700,crane,97
2701,tunic,16
2702,unpacking,8
2703,patients,6
2704,army,136
2705,training,82
2706,polishes,6
2707,brass,56
2708,banister,6
2709,rad,4
2710,curtains,15
2711,9,20
2712,defensively,2
2713,keeps,21
2714,arc,5
2715,de,28
2716,triomphe,2
2717,bmxer,4
2718,photographers,53
2719,buttercups,1
2720,pretty,89
2721,interesting,55
2722,sculpting,30
2723,cones,123
2724,handle,44
2725,stoplight,17
2726,row,200
2727,drilling,38
2728,holes,21
2729,impact,4
2730,drill,72
2731,operation,21
2732,dummy,13
2733,soap,46
2734,suds,14
2735,pineapples,11
2736,bandaging,3
2737,injured,41
2738,observing,121
2739,bite,62
2740,workbench,16
2741,barrel,85
2742,cellphones,47
2743,doctors,41
2744,mounted,38
2745,bringing,21
2746,hatchet,7
2747,chop,8
2748,bounding,11
2749,sparring,35
2750,headgear,26
2751,whist,10
2752,sneakers,113
2753,bagel,12
2754,weight,27
2755,petals,16
2756,snow-covered,87
2757,abandoned,27
2758,nurses,35
2759,dune,85
2760,hoodie,195
2761,logs,44
2762,trash,162
2763,goal,228
2764,slot,23
2765,casino,41
2766,roadway,31
2767,lawns,1
2768,navy,157
2769,version,7
2770,also,178
2771,peering,43
2772,telescope,195
2773,larger,71
2774,single,93
2775,spike,32
2776,bald,288
2777,archers,3
2778,towering,5
2779,slacks,73
2780,stretched,49
2781,kisses,69
2782,german,112
2783,windsurfing,12
2784,branch,106
2785,load,52
2786,orchestra,97
2787,beneath,87
2788,lush,38
2789,greenery,33
2790,filling,71
2791,shiney,2
2792,most,80
2793,space,107
2794,cheese,45
2795,dumping,14
2796,outfield,7
2797,outstretched,93
2798,flirts,1
2799,utensils,10
2800,spout,9
2801,wineglasses,21
2802,viking,4
2803,hawaiian,47
2804,towers,7
2805,engine,78
2806,cutout,9
2807,paperwork,39
2808,can,278
2809,reflection,65
2810,form,78
2811,mcdonald,40
2812,decks,2
2813,filled,396
2814,writings,4
2815,v,9
2816,symbol,18
2817,monument,54
2818,checks,84
2819,overlooks,41
2820,sweaters,40
2821,embracing,60
2822,congregating,16
2823,huskies,5
2824,sled,205
2825,bangalore,1
2826,elementary,28
2827,haircut,120
2828,pokemon,22
2829,penguin,13
2830,footie,1
2831,marina,21
2832,'ll,6
2833,smash,6
2834,did,8
2835,me,27
2836,swimmer,120
2837,poodle,44
2838,headlamp,8
2839,graphing,1
2840,calculator,1
2841,sanitizer,1
2842,1960s,1
2843,hippie,15
2844,overshirt,3
2845,organic,7
2846,polo,158
2847,solder,7
2848,homeless,118
2849,manipulates,5
2850,marionette,4
2851,clothed,36
2852,wrap,42
2853,robed,11
2854,retrieving,26
2855,positions,13
2856,skiers,68
2857,curly-haired,40
2858,kimono,29
2859,patchy,2
2860,grabs,45
2861,40ts,1
2862,wire,106
2863,performers,134
2864,carts,77
2865,hopes,7
2866,servicemen,4
2867,attach,7
2868,stairway,55
2869,vessel,15
2870,protect,22
2871,tackles,22
2872,costumed,52
2873,sorcerer,1
2874,sea,162
2875,captain,17
2876,raincoats,10
2877,otherwise,13
2878,backpacking,7
2879,unusually,8
2880,unicycle,84
2881,partner,27
2882,treatment,6
2883,equinox,1
2884,european-style,2
2885,skywalk,4
2886,apartment,85
2887,tattooed,88
2888,belongings,46
2889,sell,96
2890,save,17
2891,excited,92
2892,bystanders,46
2893,cheer,57
2894,too,48
2895,waterfall,149
2896,strips,17
2897,punctuate,1
2898,tiered,6
2899,crazy,31
2900,curvy,9
2901,roomful,5
2902,projector,45
2903,al,2
2904,fresco,1
2905,dining,87
2906,bathroom,92
2907,tantrum,3
2908,kicked,47
2909,tiger,55
2910,pitbull,20
2911,mesmerized,4
2912,intrigued,5
2913,breastfeeds,1
2914,cheek,73
2915,endurance,4
2916,protesters,77
2917,floaties,24
2918,teddy,25
2919,bear,79
2920,sprinkler,79
2921,non-us,1
2922,makeshift,59
2923,counter,334
2924,dim,16
2925,motorbike,122
2926,motocross,107
2927,arena,135
